date,value,norm
1993-02-01,3414.5,1.1129120967726762
1993-03-01,3411.7,1.0619474780095512
1993-04-01,3411.3,1.0288372971602344
1993-05-01,3436.9,1.1816492902240199
1993-06-01,3442.4,1.1945745637194227
1993-07-01,3442.0,1.166859955573359
1993-08-01,3445.7,1.1745704569014357
1993-09-01,3452.2,1.2106397687238597
1993-10-01,3456.7,1.2336571808846903
1993-11-01,3470.1,1.3356625492237901
1993-12-01,3474.5,1.357001965829819
1994-01-01,3474.9,1.3411189109704547
1994-02-01,3475.7,1.3273126150034282
1994-03-01,3480.1,1.3491502039313437
1994-04-01,3481.3,1.3357185035084949
1994-05-01,3490.8,1.4126445840996387
1994-06-01,3479.5,1.2567743356141383
1994-07-01,3488.2,1.333343769271869
1994-08-01,3485.7,1.2769023139608051
1994-09-01,3486.1,1.2629327699798751
1994-10-01,3484.3,1.220351574138986
1994-11-01,3487.2,1.2423207435735524
1994-12-01,3486.4,1.2099213714269759
1995-01-01,3492.4,1.2768348783392238
1995-02-01,3489.9,1.2193229212997458
1995-03-01,3491.1,1.2251129864191561
1995-04-01,3499.2,1.3502482348588145
1995-05-01,3524.2,1.7643591749496175
1995-06-01,3548.9,2.142190689029848
1995-07-01,3567.4,2.3592079120467346
1995-08-01,3589.0,2.5750636430591483
1995-09-01,3602.1,2.608235321489157
1995-10-01,3613.4,2.594597594388718
1995-11-01,3619.9,2.5100957180002466
1995-12-01,3629.5,2.47795210111758
1996-01-01,3647.9,2.5555239271705985
1996-02-01,3661.8,2.553873391585117
1996-03-01,3686.9,2.665435421227442
1996-04-01,3697.7,2.5883818409673456
1996-05-01,3709.6,2.526469344730409
1996-06-01,3722.5,2.4719383341174943
1996-07-01,3737.1,2.4354080913401748
1996-08-01,3744.0,2.3329188446882334
1996-09-01,3753.4,2.265976045330113
1996-10-01,3772.8,2.290186853434382
1996-11-01,3795.1,2.327714086008025
1996-12-01,3818.6,2.360304555535979
1997-01-01,3834.6,2.323935602881689
1997-02-01,3846.3,2.256231444687943
1997-03-01,3861.2,2.2166850984023667
1997-04-01,3877.0,2.1856904440355587
1997-05-01,3889.2,2.134530472927047
1997-06-01,3906.0,2.117198308741214
1997-07-01,3923.9,2.1067979633329714
1997-08-01,3957.4,2.1843326410977535
1997-09-01,3973.1,2.1432031975213177
1997-10-01,3992.3,2.123101342756934
1997-11-01,4014.8,2.1200333876739874
1997-12-01,4032.9,2.0918083457919225
1998-01-01,4056.2,2.0893745122362506
1998-02-01,4088.9,2.127756777931258
1998-03-01,4114.3,2.121817522841729
1998-04-01,4140.2,2.11509533629156
1998-05-01,4164.4,2.098956535704288
1998-06-01,4184.1,2.063778275992035
1998-07-01,4203.8,2.030804428806023
1998-08-01,4228.7,2.0205481025062797
1998-09-01,4267.7,2.061947466082216
1998-10-01,4307.9,2.1002855466999564
1998-11-01,4346.6,2.1237447855805214
1998-12-01,4375.6,2.1078731550836203
1999-01-01,4403.0,2.0867169103505168
1999-02-01,4425.8,2.051925396168035
1999-03-01,4432.6,1.9687469554232166
1999-04-01,4461.4,1.9653283365989949
1999-05-01,4486.1,1.948352721439311
1999-06-01,4508.0,1.9249054476874994
1999-07-01,4535.4,1.9208509673012395
1999-08-01,4552.7,1.8864885149921153
1999-09-01,4568.8,1.8500098736181982
1999-10-01,4592.7,1.8381380391469302
1999-11-01,4611.8,1.8121375481949347
1999-12-01,4639.3,1.8111995335545978
2000-01-01,4667.6,1.8116921886269626
2000-02-01,4680.9,1.769516309727782
2000-03-01,4711.7,1.7799891293908428
2000-04-01,4767.8,1.8581590359975881
2000-05-01,4755.7,1.7429499491492257
2000-06-01,4773.6,1.7188416158279336
2000-07-01,4791.3,1.695117246586005
2000-08-01,4819.5,1.7014401792017306
2000-09-01,4855.2,1.7269631512730412
2000-10-01,4871.3,1.6988110475334515
2000-11-01,4882.7,1.6606932731474773
2000-12-01,4927.6,1.7135666141820058
2001-01-01,4978.3,1.7772884889245881
2001-02-01,5017.0,1.8040724344290722
2001-03-01,5074.8,1.8751481343787728
2001-04-01,5139.1,1.9528779251952402
2001-05-01,5137.2,1.8603000520272255
2001-06-01,5180.1,1.8852642745414747
2001-07-01,5210.0,1.8761746761893623
2001-08-01,5243.8,1.8768171304783012
2001-09-01,5355.1,2.056381957510552
2001-10-01,5343.8,1.9348545319076318
2001-11-01,5387.5,1.950167900604018
2001-12-01,5440.5,1.9818974173265012
2002-01-01,5460.9,1.9376863095504595
