date,value,norm
1940-08-01,13.4,-0.3779644730092551
1940-09-01,13.4,-0.3342787905091683
1940-10-01,13.6,0.3741096264415851
1940-11-01,13.7,0.8973628484753605
1940-12-01,13.8,1.4079839321990486
1941-01-01,13.9,1.8797162906500133
1941-02-01,13.9,1.8322612478191496
1941-03-01,14.0,2.100677570737883
1941-04-01,14.4,3.0667500309309905
1941-05-01,14.6,3.100567399295776
1941-06-01,15.0,3.3888747468283786
1941-07-01,15.3,3.306196338288599
1941-08-01,15.6,3.1877992986843386
1941-09-01,15.8,2.9591123370913297
1941-10-01,15.9,2.6849911082538136
1941-11-01,15.9,2.3849503817005373
1941-12-01,16.2,2.4271692092705077
1942-01-01,16.5,2.437599441483621
1942-02-01,16.7,2.351610298686903
1942-03-01,16.8,2.2057808141453434
1942-04-01,17.0,2.157531886418675
1942-05-01,17.0,1.9795598152665979
1942-06-01,17.0,1.8338899555853228
1942-07-01,17.0,1.7099637408635864
1942-08-01,17.1,1.6702477355780994
1942-09-01,17.2,1.6236964436064283
1942-10-01,17.2,1.518578101333622
1942-11-01,17.3,1.4876530251577005
1942-12-01,17.4,1.4585857970899536
1943-01-01,17.5,1.4320150198764934
1943-02-01,17.7,1.4678816527437708
1943-03-01,17.8,1.4432170415737076
1943-04-01,17.9,1.4219701924081436
1943-05-01,17.9,1.3458193215532817
1943-06-01,17.9,1.2790628281906664
1943-07-01,17.8,1.1581224778891523
1943-08-01,17.8,1.1070004441945254
1943-09-01,17.8,1.0614627767649807
1943-10-01,17.8,1.0173526142535687
1943-11-01,17.7,0.9049451092764896
1943-12-01,17.8,0.9430967339289965
1944-01-01,17.8,0.9094260678390027
1944-02-01,17.8,0.8835839463315204
1944-03-01,17.9,0.9605035772197609
1944-04-01,17.9,0.9434687874893364
1944-05-01,17.9,0.9324240293396573
1944-06-01,18.0,1.0409706760563666
1944-07-01,17.9,0.8893100292552629
1944-08-01,17.9,0.8647679595310628
1944-09-01,17.9,0.8391373428298399
1944-10-01,17.9,0.8179175835894499
1944-11-01,18.0,1.0133259689423406
1944-12-01,18.0,1.0135482785161782
1945-01-01,18.1,1.2366024419515462
1945-02-01,18.1,1.2110056372557056
1945-03-01,18.1,1.1846446220592097
1945-04-01,18.2,1.418825140576316
1945-05-01,18.3,1.6568914112871929
1945-06-01,18.3,1.6170273318199584
1945-07-01,18.3,1.600691740661553
1945-08-01,18.2,1.245416774775518
1945-09-01,18.1,0.8530841382592158
1945-10-01,18.2,1.257688446957313
1945-11-01,18.4,2.103255621773832
1945-12-01,18.4,2.0469748428019003
1946-01-01,18.4,1.9668363587716757
1946-02-01,18.5,2.240338789931941
1946-03-01,18.8,3.0522740725271476
1946-04-01,19.0,3.172425018295681
1946-05-01,19.1,2.9609149186532235
1946-06-01,19.4,3.17086916338508
1946-07-01,21.5,4.826281463046828
1946-08-01,22.2,4.11349669742372
1946-09-01,21.4,2.7889697998147076
1946-10-01,23.1,3.47654749675169
1946-11-01,24.1,3.395265379810122
1946-12-01,24.3,2.966062617136813
1947-01-01,24.5,2.6703228811534525
1947-02-01,24.7,2.450757217219594
1947-03-01,25.3,2.4176243786155363
1947-04-01,25.1,2.1152662082338853
1947-05-01,25.0,1.905881218040838
1947-06-01,25.0,1.7630118090212594
1947-07-01,25.3,1.7351968444135466
1947-08-01,25.6,1.708643527371803
1947-09-01,26.1,1.742166300221403
1947-10-01,26.4,1.7103786115151909
1947-11-01,26.7,1.6805574599797044
1947-12-01,27.2,1.7071790464287224
1948-01-01,27.7,1.726870545779033
1948-02-01,27.2,1.4834002468378482
1948-03-01,27.2,1.3968641111568376
1948-04-01,27.4,1.370702662772756
1948-05-01,27.5,1.3210187760037153
1948-06-01,27.7,1.302480638530869
1948-07-01,28.0,1.3130189627464
1948-08-01,28.2,1.299475520680718
1948-09-01,28.1,1.2103837199180407
1948-10-01,27.8,1.0718740969087797
1948-11-01,27.8,1.0232263931924903
