date,value
1991-04-05,-0.13332
1991-04-12,-0.14936
1991-04-19,-0.15726
1991-04-26,-0.15924
1991-05-03,-0.16051
1991-05-10,-0.16349
1991-05-17,-0.1642
1991-05-24,-0.16081
1991-05-31,-0.1543
1991-06-07,-0.15038
1991-06-14,-0.1569
1991-06-21,-0.18389
1991-06-28,-0.23333
1991-07-05,-0.3045
1991-07-12,-0.38565
1991-07-19,-0.46685
1991-07-26,-0.53709
1991-08-02,-0.59133
1991-08-09,-0.62999
1991-08-16,-0.6545
1991-08-23,-0.67034
1991-08-30,-0.68091
1991-09-06,-0.68453
1991-09-13,-0.68519
1991-09-20,-0.68212
1991-09-27,-0.67695
1991-10-04,-0.67398
1991-10-11,-0.67704
1991-10-18,-0.68526
1991-10-25,-0.69692
1991-11-01,-0.70845
1991-11-08,-0.71593
1991-11-15,-0.71869
1991-11-22,-0.71963
1991-11-29,-0.72354
1991-12-06,-0.73465
1991-12-13,-0.7535
1991-12-20,-0.77155
1991-12-27,-0.78603
1992-01-03,-0.79059
1992-01-10,-0.78484
1992-01-17,-0.77242
1992-01-24,-0.76149
1992-01-31,-0.75693
1992-02-07,-0.75811
1992-02-14,-0.76184
1992-02-21,-0.76292
1992-02-28,-0.76003
1992-03-06,-0.75455
1992-03-13,-0.74969
1992-03-20,-0.75203
1992-03-27,-0.76405
1992-04-03,-0.78301
1992-04-10,-0.80637
1992-04-17,-0.83024
1992-04-24,-0.85365
1992-05-01,-0.87658
1992-05-08,-0.8995
1992-05-15,-0.9223
1992-05-22,-0.94484
1992-05-29,-0.96391
1992-06-05,-0.97924
1992-06-12,-0.99322
1992-06-19,-1.00769
1992-06-26,-1.02383
1992-07-03,-1.04092
1992-07-10,-1.05492
1992-07-17,-1.06282
1992-07-24,-1.06052
1992-07-31,-1.04876
1992-08-07,-1.0316
